Invoice_ID,Customer_ID,Invoice_Date,Payment_Terms_Days,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Product_Category,Sales_Channel,Payment_Status,Outstanding_Amount,Days_Overdue,Aging_Bucket,Collection_Status,Customer_Risk_Score,Collection_Agent,Dispute_Flag,Promise_To_Pay_Date,Invoice_Month,Invoice_Year,Quarter,Invoice_Priority
INV0018447,CUST0140,2024-01-11,15,2024-01-26,282363,50825.34,333188.34,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,85,Rohit,No,,Jan-2024,2024,Q1,High
INV0018448,CUST0614,2024-04-28,15,2024-05-13,161866,29135.88,191001.88,Industrial Goods,Online,Unpaid,191001.88,749,90+,Legal Review,36,Amit,No,2026-06-05,Apr-2024,2024,Q2,Medium
INV0018449,CUST0547,2024-02-20,15,2024-03-06,200824,36148.32,236972.32,Office Supplies,Distributor,Paid,0,0,0-30,Closed,65,Sneha,No,,Feb-2024,2024,Q1,High
INV0018450,CUST0796,2025-09-03,45,2025-10-18,141518,25473.24,166991.24,Consumer Goods,Distributor,Paid,0,4,0-30,Reminder Sent,36,Amit,No,,Sep-2025,2025,Q3,Medium
INV0018451,CUST0777,2026-01-31,30,2026-03-02,105732,19031.76,124763.76,Consumer Goods,Distributor,Paid,0,11,0-30,Reminder Sent,94,Sneha,No,,Jan-2026,2026,Q1,Medium
INV0018452,CUST0542,2024-08-22,15,2024-09-06,98031,17645.58,115676.58,Office Supplies,Corporate,Paid,0,15,0-30,Reminder Sent,46,Rohit,No,,Aug-2024,2024,Q3,Medium
INV0018453,CUST0133,2026-02-22,15,2026-03-09,135810,24445.8,160255.8,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,64,Sneha,No,,Feb-2026,2026,Q1,Medium
INV0018454,CUST0096,2024-11-30,60,2025-01-29,49208,8857.44,58065.44,Office Supplies,Direct,Unpaid,58065.44,488,90+,Legal Review,77,Neha,No,2026-06-10,Nov-2024,2024,Q4,Low
INV0018455,CUST0225,2025-10-22,15,2025-11-06,151489,27268.02,178757.02,Medical Supplies,Direct,Paid,0,0,0-30,Closed,70,Rohit,No,,Oct-2025,2025,Q4,Medium
INV0018456,CUST0500,2024-08-23,60,2024-10-22,63308,11395.44,74703.44,Consumer Goods,Direct,Paid,0,0,0-30,Closed,76,Neha,No,,Aug-2024,2024,Q3,Low
INV0018457,CUST0561,2024-04-15,45,2024-05-30,96365,17345.7,113710.7,Software,Corporate,Paid,0,33,31-60,Escalated,70,Pooja,No,,Apr-2024,2024,Q2,Medium
INV0018458,CUST0268,2025-12-04,30,2026-01-03,259514,46712.52,306226.52,Industrial Goods,Direct,Paid,0,0,0-30,Closed,83,Pooja,No,,Dec-2025,2025,Q4,High
INV0018459,CUST0555,2024-12-09,30,2025-01-08,40518,7293.24,47811.24,Electronics,Online,Paid,0,11,0-30,Reminder Sent,18,Neha,No,,Dec-2024,2024,Q4,Low
INV0018460,CUST0078,2025-03-28,60,2025-05-27,118046,21248.28,139294.28,Software,Direct,Paid,0,0,0-30,Closed,52,Sneha,No,,Mar-2025,2025,Q1,Medium
INV0018461,CUST0793,2024-11-28,60,2025-01-27,165221,29739.78,194960.78,Office Supplies,Distributor,Paid,0,8,0-30,Reminder Sent,39,Pooja,No,,Nov-2024,2024,Q4,Medium
INV0018462,CUST0911,2025-06-27,45,2025-08-11,133577,24043.86,157620.86,Medical Supplies,Direct,Paid,0,0,0-30,Closed,93,Amit,No,,Jun-2025,2025,Q2,Medium
INV0018463,CUST0800,2025-02-18,30,2025-03-20,61344,11041.92,72385.92,Electronics,Distributor,Paid,0,30,0-30,Escalated,33,Sneha,No,,Feb-2025,2025,Q1,Low
INV0018464,CUST0729,2024-10-11,15,2024-10-26,73052,13149.36,86201.36,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,77,Neha,No,,Oct-2024,2024,Q4,Medium
INV0018465,CUST0526,2024-12-02,45,2025-01-16,159968,28794.24,188762.24,Industrial Goods,Online,Paid,0,0,0-30,Closed,73,Amit,No,,Dec-2024,2024,Q4,Medium
INV0018466,CUST0418,2026-01-31,30,2026-03-02,71992,12958.56,84950.56,Consumer Goods,Corporate,Paid,0,12,0-30,Reminder Sent,63,Sneha,No,,Jan-2026,2026,Q1,Medium
INV0018467,CUST0563,2024-08-26,45,2024-10-10,55081,9914.58,64995.58,Office Supplies,Direct,Paid,0,2,0-30,Reminder Sent,21,Pooja,No,,Aug-2024,2024,Q3,Low
INV0018468,CUST0323,2026-02-20,15,2026-03-07,287534,51756.12,339290.12,Consumer Goods,Distributor,Unpaid,339290.12,86,61-90,Escalated,59,Pooja,No,2026-06-20,Feb-2026,2026,Q1,High
INV0018469,CUST0921,2025-05-25,15,2025-06-09,214874,38677.32,253551.32,Electronics,Direct,Unpaid,253551.32,357,90+,Legal Review,67,Rohit,No,2026-06-06,May-2025,2025,Q2,High
INV0018470,CUST0756,2025-03-20,15,2025-04-04,268975,48415.5,317390.5,Electronics,Distributor,Paid,0,0,0-30,Closed,18,Karan,No,,Mar-2025,2025,Q1,High
INV0018471,CUST0883,2024-07-30,15,2024-08-14,168213,30278.34,198491.34,Software,Online,Paid,0,3,0-30,Reminder Sent,92,Pooja,No,,Jul-2024,2024,Q3,Medium
INV0018472,CUST0848,2025-12-07,45,2026-01-21,141397,25451.46,166848.46,Software,Distributor,Paid,0,0,0-30,Closed,45,Rohit,No,,Dec-2025,2025,Q4,Medium
INV0018473,CUST0522,2024-01-28,30,2024-02-27,64088,11535.84,75623.84,Office Supplies,Corporate,Paid,0,0,0-30,Closed,93,Pooja,No,,Jan-2024,2024,Q1,Medium
INV0018474,CUST0431,2024-08-29,15,2024-09-13,155984,28077.12,184061.12,Medical Supplies,Direct,Paid,0,0,0-30,Closed,30,Neha,No,,Aug-2024,2024,Q3,Medium
INV0018475,CUST0869,2024-08-02,45,2024-09-16,194924,35086.32,230010.32,Office Supplies,Online,Unpaid,230010.32,623,90+,Legal Review,37,Sneha,No,2026-06-20,Aug-2024,2024,Q3,High
INV0018476,CUST0731,2025-05-19,60,2025-07-18,217843,39211.74,257054.74,Office Supplies,Corporate,Paid,0,0,0-30,Closed,20,Pooja,No,,May-2025,2025,Q2,High
INV0018477,CUST0307,2024-05-09,60,2024-07-08,241989,43558.02,285547.02,Office Supplies,Direct,Paid,0,12,0-30,Reminder Sent,69,Amit,No,,May-2024,2024,Q2,High
INV0018478,CUST0248,2024-08-11,45,2024-09-25,58900,10602,69502,Electronics,Distributor,Unpaid,69502,614,90+,Legal Review,16,Neha,No,2026-06-17,Aug-2024,2024,Q3,Low
INV0018479,CUST0032,2025-01-09,15,2025-01-24,145530,26195.4,171725.4,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,52,Karan,No,,Jan-2025,2025,Q1,Medium
INV0018480,CUST0128,2025-05-29,60,2025-07-28,44452,8001.36,52453.36,Consumer Goods,Online,Paid,0,10,0-30,Reminder Sent,35,Sneha,No,,May-2025,2025,Q2,Low
INV0018481,CUST0749,2025-07-02,30,2025-08-01,231681,41702.58,273383.58,Electronics,Direct,Paid,0,8,0-30,Reminder Sent,47,Pooja,No,,Jul-2025,2025,Q3,High
INV0018482,CUST0941,2024-11-15,15,2024-11-30,255951,46071.18,302022.18,Industrial Goods,Distributor,Paid,0,41,31-60,Escalated,10,Pooja,No,,Nov-2024,2024,Q4,High
INV0018483,CUST0317,2025-05-23,60,2025-07-22,147292,26512.56,173804.56,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,72,Pooja,No,,May-2025,2025,Q2,Medium
INV0018484,CUST0863,2024-03-25,30,2024-04-24,143393,25810.74,169203.74,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,51,Rohit,No,,Mar-2024,2024,Q1,Medium
INV0018485,CUST0202,2024-09-20,45,2024-11-04,227167,40890.06,268057.06,Electronics,Corporate,Paid,0,0,0-30,Closed,54,Rohit,No,,Sep-2024,2024,Q3,High
INV0018486,CUST0919,2025-04-30,60,2025-06-29,76652,13797.36,90449.36,Industrial Goods,Corporate,Paid,0,3,0-30,Reminder Sent,85,Rohit,No,,Apr-2025,2025,Q2,Medium
INV0018487,CUST0148,2026-03-13,60,2026-05-12,86489,15568.02,102057.02,Office Supplies,Online,Paid,0,0,0-30,Closed,33,Rohit,No,,Mar-2026,2026,Q1,Medium
INV0018488,CUST0406,2024-03-20,15,2024-04-04,295382,53168.76,348550.76,Office Supplies,Corporate,Paid,0,9,0-30,Reminder Sent,86,Amit,No,,Mar-2024,2024,Q1,High
INV0018489,CUST0324,2025-01-08,30,2025-02-07,102024,18364.32,120388.32,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,61,Amit,No,,Jan-2025,2025,Q1,Medium
INV0018490,CUST0687,2026-03-30,45,2026-05-14,169128,30443.04,199571.04,Software,Direct,Paid,0,0,0-30,Closed,93,Rohit,No,,Mar-2026,2026,Q1,Medium
INV0018491,CUST0071,2025-07-12,15,2025-07-27,299804,53964.72,353768.72,Software,Direct,Paid,0,0,0-30,Closed,62,Sneha,No,,Jul-2025,2025,Q3,High
INV0018492,CUST0311,2024-05-31,45,2024-07-15,203896,36701.28,240597.28,Office Supplies,Corporate,Paid,0,0,0-30,Closed,46,Sneha,No,,May-2024,2024,Q2,High
INV0018493,CUST0923,2025-03-15,15,2025-03-30,87099,15677.82,102776.82,Electronics,Online,Paid,0,0,0-30,Closed,47,Amit,No,,Mar-2025,2025,Q1,Medium
INV0018494,CUST0947,2024-05-03,60,2024-07-02,295249,53144.82,348393.82,Office Supplies,Direct,Paid,0,0,0-30,Closed,49,Sneha,No,,May-2024,2024,Q2,High
INV0018495,CUST0766,2024-11-17,30,2024-12-17,293847,52892.46,346739.46,Medical Supplies,Online,Paid,0,13,0-30,Reminder Sent,21,Amit,No,,Nov-2024,2024,Q4,High
INV0018496,CUST0554,2024-08-12,15,2024-08-27,114685,20643.3,135328.3,Consumer Goods,Direct,Paid,0,8,0-30,Reminder Sent,67,Neha,No,,Aug-2024,2024,Q3,Medium
INV0018497,CUST0714,2025-08-03,30,2025-09-02,295540,53197.2,348737.2,Industrial Goods,Direct,Paid,0,46,31-60,Escalated,68,Amit,No,,Aug-2025,2025,Q3,High
INV0018498,CUST0043,2024-08-16,60,2024-10-15,215490,38788.2,254278.2,Electronics,Distributor,Unpaid,254278.2,594,90+,Legal Review,63,Neha,No,2026-06-19,Aug-2024,2024,Q3,High
INV0018499,CUST0253,2024-11-16,45,2024-12-31,273710,49267.8,322977.8,Office Supplies,Direct,Paid,0,0,0-30,Closed,40,Pooja,No,,Nov-2024,2024,Q4,High
INV0018500,CUST0479,2025-06-01,30,2025-07-01,258346,46502.28,304848.28,Electronics,Direct,Paid,0,0,0-30,Closed,34,Pooja,No,,Jun-2025,2025,Q2,High
INV0018501,CUST0615,2024-03-17,30,2024-04-16,146495,26369.1,172864.1,Medical Supplies,Online,Paid,0,0,0-30,Closed,83,Rohit,No,,Mar-2024,2024,Q1,Medium
INV0018502,CUST0124,2024-01-18,60,2024-03-18,128823,23188.14,152011.14,Medical Supplies,Online,Paid,0,0,0-30,Closed,57,Neha,No,,Jan-2024,2024,Q1,Medium
INV0018503,CUST0309,2025-01-22,60,2025-03-23,84521,15213.78,99734.78,Office Supplies,Direct,Paid,0,0,0-30,Closed,90,Sneha,No,,Jan-2025,2025,Q1,Medium
INV0018504,CUST0095,2025-09-27,45,2025-11-11,12236,2202.48,14438.48,Medical Supplies,Distributor,Paid,0,12,0-30,Reminder Sent,23,Amit,No,,Sep-2025,2025,Q3,Low
INV0018505,CUST0453,2024-02-27,60,2024-04-27,258444,46519.92,304963.92,Medical Supplies,Distributor,Paid,0,3,0-30,Reminder Sent,71,Karan,No,,Feb-2024,2024,Q1,High
INV0018506,CUST0435,2024-07-06,60,2024-09-04,181250,32625,213875,Office Supplies,Online,Paid,0,14,0-30,Reminder Sent,30,Karan,No,,Jul-2024,2024,Q3,High
INV0018507,CUST0428,2024-05-05,15,2024-05-20,214358,38584.44,252942.44,Software,Corporate,Unpaid,252942.44,742,90+,Legal Review,66,Karan,No,2026-06-19,May-2024,2024,Q2,High
INV0018508,CUST0317,2025-11-15,45,2025-12-30,65017,11703.06,76720.06,Office Supplies,Direct,Paid,0,0,0-30,Closed,76,Amit,No,,Nov-2025,2025,Q4,Medium
INV0018509,CUST0603,2026-03-10,60,2026-05-09,128164,23069.52,151233.52,Medical Supplies,Direct,Paid,0,2,0-30,Reminder Sent,22,Karan,No,,Mar-2026,2026,Q1,Medium
INV0018510,CUST0194,2025-12-15,45,2026-01-29,238360,42904.8,281264.8,Electronics,Direct,Paid,0,0,0-30,Closed,76,Amit,No,,Dec-2025,2025,Q4,High
INV0018511,CUST0750,2025-03-28,15,2025-04-12,181509,32671.62,214180.62,Medical Supplies,Corporate,Paid,0,14,0-30,Reminder Sent,49,Karan,No,,Mar-2025,2025,Q1,High
INV0018512,CUST0760,2025-07-27,15,2025-08-11,249934,44988.12,294922.12,Consumer Goods,Online,Paid,0,4,0-30,Reminder Sent,32,Karan,No,,Jul-2025,2025,Q3,High
INV0018513,CUST0878,2024-06-20,30,2024-07-20,60398,10871.64,71269.64,Medical Supplies,Direct,Paid,0,15,0-30,Reminder Sent,64,Amit,No,,Jun-2024,2024,Q2,Low
INV0018514,CUST0037,2026-01-08,45,2026-02-22,126239,22723.02,148962.02,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,73,Rohit,No,,Jan-2026,2026,Q1,Medium
INV0018515,CUST0677,2024-11-04,60,2025-01-03,135587,24405.66,159992.66,Office Supplies,Direct,Paid,0,0,0-30,Closed,58,Rohit,No,,Nov-2024,2024,Q4,Medium
INV0018516,CUST0626,2024-07-08,30,2024-08-07,175922,31665.96,207587.96,Office Supplies,Distributor,Paid,0,57,31-60,Escalated,68,Sneha,No,,Jul-2024,2024,Q3,High
INV0018517,CUST0718,2025-03-11,30,2025-04-10,105406,18973.08,124379.08,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,69,Rohit,No,,Mar-2025,2025,Q1,Medium
INV0018518,CUST0525,2026-03-19,30,2026-04-18,206758,37216.44,243974.44,Software,Online,Paid,0,19,0-30,Escalated,84,Rohit,No,,Mar-2026,2026,Q1,High
INV0018519,CUST0218,2025-10-05,60,2025-12-04,254655,45837.9,300492.9,Software,Direct,Paid,0,9,0-30,Reminder Sent,54,Rohit,No,,Oct-2025,2025,Q4,High
INV0018520,CUST0601,2025-11-08,60,2026-01-07,24418,4395.24,28813.24,Software,Online,Paid,0,42,31-60,Escalated,58,Pooja,No,,Nov-2025,2025,Q4,Low
INV0018521,CUST0563,2024-03-08,60,2024-05-07,53993,9718.74,63711.74,Software,Online,Paid,0,0,0-30,Closed,30,Karan,No,,Mar-2024,2024,Q1,Low
INV0018522,CUST0203,2025-11-27,45,2026-01-11,236186,42513.48,278699.48,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,55,Amit,No,,Nov-2025,2025,Q4,High
INV0018523,CUST0580,2026-03-06,45,2026-04-20,182301,32814.18,215115.18,Software,Distributor,Paid,0,0,0-30,Closed,81,Karan,No,,Mar-2026,2026,Q1,High
INV0018524,CUST0226,2025-11-27,60,2026-01-26,242760,43696.8,286456.8,Electronics,Online,Paid,0,0,0-30,Closed,36,Amit,No,,Nov-2025,2025,Q4,High
INV0018525,CUST0241,2024-10-15,45,2024-11-29,78087,14055.66,92142.66,Medical Supplies,Corporate,Paid,0,0,0-30,Closed,59,Neha,No,,Oct-2024,2024,Q4,Medium
INV0018526,CUST0122,2025-07-12,30,2025-08-11,265737,47832.66,313569.66,Software,Distributor,Paid,0,0,0-30,Closed,83,Karan,No,,Jul-2025,2025,Q3,High
INV0018527,CUST0036,2026-04-25,45,2026-06-09,298914,53804.52,352718.52,Software,Direct,Paid,0,3,0-30,Reminder Sent,68,Sneha,No,,Apr-2026,2026,Q2,High
INV0018528,CUST0331,2025-11-03,60,2026-01-02,132069,23772.42,155841.42,Consumer Goods,Online,Paid,0,0,0-30,Closed,67,Amit,No,,Nov-2025,2025,Q4,Medium
INV0018529,CUST0288,2025-01-18,60,2025-03-19,160614,28910.52,189524.52,Software,Corporate,Paid,0,9,0-30,Reminder Sent,52,Rohit,No,,Jan-2025,2025,Q1,Medium
INV0018530,CUST0907,2026-03-09,15,2026-03-24,289446,52100.28,341546.28,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,18,Sneha,No,,Mar-2026,2026,Q1,High
INV0018531,CUST0360,2025-02-21,45,2025-04-07,254191,45754.38,299945.38,Electronics,Online,Paid,0,0,0-30,Closed,62,Amit,No,,Feb-2025,2025,Q1,High
INV0018532,CUST0048,2026-02-12,30,2026-03-14,106247,19124.46,125371.46,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,39,Rohit,No,,Feb-2026,2026,Q1,Medium
INV0018533,CUST0142,2024-02-04,15,2024-02-19,171756,30916.08,202672.08,Office Supplies,Corporate,Paid,0,0,0-30,Closed,59,Karan,No,,Feb-2024,2024,Q1,High
INV0018534,CUST0704,2025-05-23,45,2025-07-07,267116,48080.88,315196.88,Office Supplies,Distributor,Unpaid,315196.88,329,90+,Legal Review,59,Neha,No,2026-06-16,May-2025,2025,Q2,High
INV0018535,CUST0408,2025-02-04,15,2025-02-19,114486,20607.48,135093.48,Software,Online,Paid,0,2,0-30,Reminder Sent,54,Sneha,No,,Feb-2025,2025,Q1,Medium
INV0018536,CUST0125,2025-05-04,15,2025-05-19,129283,23270.94,152553.94,Software,Direct,Paid,0,54,31-60,Escalated,25,Sneha,No,,May-2025,2025,Q2,Medium
INV0018537,CUST0574,2025-09-28,15,2025-10-13,23704,4266.72,27970.72,Electronics,Direct,Paid,0,0,0-30,Closed,27,Neha,No,,Sep-2025,2025,Q3,Low
INV0018538,CUST0642,2024-07-31,45,2024-09-14,164834,29670.12,194504.12,Software,Corporate,Paid,0,10,0-30,Reminder Sent,58,Sneha,No,,Jul-2024,2024,Q3,Medium
INV0018539,CUST0324,2025-01-14,45,2025-02-28,45275,8149.5,53424.5,Electronics,Online,Paid,0,0,0-30,Closed,83,Neha,No,,Jan-2025,2025,Q1,Low
INV0018540,CUST0762,2025-08-01,60,2025-09-30,106647,19196.46,125843.46,Software,Distributor,Paid,0,0,0-30,Closed,71,Neha,No,,Aug-2025,2025,Q3,Medium
INV0018541,CUST0382,2025-10-11,15,2025-10-26,294937,53088.66,348025.66,Electronics,Distributor,Paid,0,0,0-30,Closed,18,Karan,No,,Oct-2025,2025,Q4,High
INV0018542,CUST0006,2025-06-19,15,2025-07-04,36069,6492.42,42561.42,Consumer Goods,Online,Paid,0,0,0-30,Closed,84,Sneha,No,,Jun-2025,2025,Q2,Low
INV0018543,CUST0601,2025-05-26,60,2025-07-25,212062,38171.16,250233.16,Industrial Goods,Direct,Paid,0,14,0-30,Reminder Sent,63,Karan,Yes,,May-2025,2025,Q2,High
INV0018544,CUST0744,2024-05-23,30,2024-06-22,92659,16678.62,109337.62,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,27,Pooja,No,,May-2024,2024,Q2,Medium
INV0018545,CUST0510,2024-10-09,60,2024-12-08,240397,43271.46,283668.46,Electronics,Direct,Paid,0,0,0-30,Closed,38,Rohit,No,,Oct-2024,2024,Q4,High
INV0018546,CUST0096,2024-10-26,45,2024-12-10,236499,42569.82,279068.82,Consumer Goods,Direct,Paid,0,0,0-30,Closed,77,Rohit,No,,Oct-2024,2024,Q4,High
INV0018547,CUST0234,2024-11-16,45,2024-12-31,296513,53372.34,349885.34,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,15,Rohit,No,,Nov-2024,2024,Q4,High
INV0018548,CUST0341,2026-03-25,60,2026-05-24,207404,37332.72,244736.72,Industrial Goods,Direct,Paid,0,7,0-30,Reminder Sent,39,Pooja,No,,Mar-2026,2026,Q1,High
INV0018549,CUST0254,2025-08-13,45,2025-09-27,283899,51101.82,335000.82,Medical Supplies,Direct,Paid,0,0,0-30,Closed,67,Pooja,No,,Aug-2025,2025,Q3,High
INV0018550,CUST0613,2025-02-06,30,2025-03-08,77997,14039.46,92036.46,Medical Supplies,Direct,Paid,0,0,0-30,Closed,59,Pooja,No,,Feb-2025,2025,Q1,Medium
INV0018551,CUST0602,2024-04-05,30,2024-05-05,19187,3453.66,22640.66,Office Supplies,Corporate,Paid,0,12,0-30,Reminder Sent,44,Pooja,No,,Apr-2024,2024,Q2,Low
INV0018552,CUST0888,2026-04-13,45,2026-05-28,243424,43816.32,287240.32,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,84,Rohit,No,,Apr-2026,2026,Q2,High
INV0018553,CUST0166,2024-09-25,30,2024-10-25,113888,20499.84,134387.84,Medical Supplies,Online,Unpaid,134387.84,584,90+,Legal Review,21,Rohit,No,2026-06-14,Sep-2024,2024,Q3,Medium
INV0018554,CUST0710,2026-03-03,30,2026-04-02,184295,33173.1,217468.1,Electronics,Distributor,Paid,0,0,0-30,Closed,57,Sneha,No,,Mar-2026,2026,Q1,High
INV0018555,CUST0623,2025-09-23,45,2025-11-07,270986,48777.48,319763.48,Medical Supplies,Distributor,Paid,0,32,31-60,Escalated,43,Pooja,No,,Sep-2025,2025,Q3,High
INV0018556,CUST0739,2024-10-22,60,2024-12-21,102163,18389.34,120552.34,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,40,Neha,No,,Oct-2024,2024,Q4,Medium
INV0018557,CUST0783,2026-04-26,15,2026-05-11,84696,15245.28,99941.28,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,64,Rohit,No,,Apr-2026,2026,Q2,Medium
INV0018558,CUST0955,2025-01-14,45,2025-02-28,257649,46376.82,304025.82,Industrial Goods,Distributor,Paid,0,15,0-30,Reminder Sent,91,Rohit,No,,Jan-2025,2025,Q1,High
INV0018559,CUST0257,2025-05-09,15,2025-05-24,228599,41147.82,269746.82,Electronics,Corporate,Paid,0,0,0-30,Closed,44,Rohit,No,,May-2025,2025,Q2,High
INV0018560,CUST0788,2025-12-21,30,2026-01-20,114667,20640.06,135307.06,Industrial Goods,Corporate,Paid,0,52,31-60,Escalated,93,Amit,No,,Dec-2025,2025,Q4,Medium
INV0018561,CUST0219,2025-08-18,60,2025-10-17,56188,10113.84,66301.84,Software,Online,Paid,0,0,0-30,Closed,51,Pooja,No,,Aug-2025,2025,Q3,Low
INV0018562,CUST0845,2024-07-10,30,2024-08-09,274400,49392,323792,Industrial Goods,Direct,Paid,0,0,0-30,Closed,22,Pooja,No,,Jul-2024,2024,Q3,High
INV0018563,CUST0864,2024-08-05,15,2024-08-20,296188,53313.84,349501.84,Electronics,Online,Paid,0,12,0-30,Reminder Sent,34,Rohit,No,,Aug-2024,2024,Q3,High
INV0018564,CUST0656,2025-02-14,30,2025-03-16,46084,8295.12,54379.12,Software,Corporate,Paid,0,14,0-30,Reminder Sent,25,Pooja,No,,Feb-2025,2025,Q1,Low
INV0018565,CUST0586,2025-03-08,30,2025-04-07,293918,52905.24,346823.24,Electronics,Direct,Paid,0,10,0-30,Reminder Sent,53,Sneha,No,,Mar-2025,2025,Q1,High
INV0018566,CUST0639,2025-06-14,45,2025-07-29,49433,8897.94,58330.94,Medical Supplies,Distributor,Paid,0,0,0-30,Closed,48,Rohit,No,,Jun-2025,2025,Q2,Low
INV0018567,CUST0665,2025-03-25,60,2025-05-24,185794,33442.92,219236.92,Consumer Goods,Online,Paid,0,0,0-30,Closed,24,Karan,No,,Mar-2025,2025,Q1,High
INV0018568,CUST0214,2024-09-27,30,2024-10-27,189297,34073.46,223370.46,Electronics,Distributor,Paid,0,0,0-30,Closed,63,Rohit,No,,Sep-2024,2024,Q3,High
INV0018569,CUST0501,2025-12-31,45,2026-02-14,230303,41454.54,271757.54,Consumer Goods,Distributor,Paid,0,13,0-30,Reminder Sent,61,Neha,No,,Dec-2025,2025,Q4,High
INV0018570,CUST0168,2025-08-30,15,2025-09-14,164201,29556.18,193757.18,Electronics,Online,Unpaid,193757.18,260,90+,Legal Review,68,Karan,No,2026-06-13,Aug-2025,2025,Q3,Medium
INV0018571,CUST0536,2024-11-08,15,2024-11-23,15443,2779.74,18222.74,Consumer Goods,Corporate,Paid,0,15,0-30,Reminder Sent,60,Rohit,No,,Nov-2024,2024,Q4,Low
INV0018572,CUST0162,2024-08-05,45,2024-09-19,49516,8912.88,58428.88,Office Supplies,Direct,Paid,0,3,0-30,Reminder Sent,58,Neha,No,,Aug-2024,2024,Q3,Low
INV0018573,CUST0186,2025-05-20,60,2025-07-19,231374,41647.32,273021.32,Electronics,Direct,Paid,0,0,0-30,Closed,74,Pooja,No,,May-2025,2025,Q2,High
INV0018574,CUST0936,2024-05-28,45,2024-07-12,198872,35796.96,234668.96,Office Supplies,Direct,Paid,0,0,0-30,Closed,27,Sneha,No,,May-2024,2024,Q2,High
INV0018575,CUST0059,2025-10-05,30,2025-11-04,290601,52308.18,342909.18,Consumer Goods,Corporate,Paid,0,0,0-30,Closed,52,Pooja,No,,Oct-2025,2025,Q4,High
INV0018576,CUST0890,2024-05-02,15,2024-05-17,156570,28182.6,184752.6,Consumer Goods,Online,Paid,0,0,0-30,Closed,39,Sneha,No,,May-2024,2024,Q2,Medium
INV0018577,CUST0191,2025-08-22,60,2025-10-21,168732,30371.76,199103.76,Electronics,Distributor,Paid,0,0,0-30,Closed,13,Amit,No,,Aug-2025,2025,Q3,Medium
INV0018578,CUST0201,2025-06-08,30,2025-07-08,129996,23399.28,153395.28,Electronics,Distributor,Paid,0,0,0-30,Closed,79,Pooja,No,,Jun-2025,2025,Q2,Medium
INV0018579,CUST0884,2024-12-30,30,2025-01-29,206021,37083.78,243104.78,Industrial Goods,Distributor,Paid,0,0,0-30,Closed,51,Pooja,No,,Dec-2024,2024,Q4,High
INV0018580,CUST0664,2024-02-12,15,2024-02-27,227582,40964.76,268546.76,Industrial Goods,Corporate,Paid,0,0,0-30,Closed,56,Amit,No,,Feb-2024,2024,Q1,High
INV0018581,CUST0319,2026-04-07,45,2026-05-22,123954,22311.72,146265.72,Industrial Goods,Direct,Paid,0,4,0-30,Reminder Sent,21,Neha,No,,Apr-2026,2026,Q2,Medium
INV0018582,CUST0516,2025-07-14,15,2025-07-29,240307,43255.26,283562.26,Electronics,Corporate,Paid,0,0,0-30,Closed,46,Amit,No,,Jul-2025,2025,Q3,High
INV0018583,CUST0602,2026-03-19,30,2026-04-18,156133,28103.94,184236.94,Office Supplies,Distributor,Paid,0,0,0-30,Closed,56,Rohit,No,,Mar-2026,2026,Q1,Medium
INV0018584,CUST0427,2026-02-21,60,2026-04-22,78768,14178.24,92946.24,Consumer Goods,Corporate,Paid,0,8,0-30,Reminder Sent,34,Karan,No,,Feb-2026,2026,Q1,Medium
INV0018585,CUST0077,2025-09-26,60,2025-11-25,280844,50551.92,331395.92,Software,Online,Paid,0,12,0-30,Reminder Sent,22,Rohit,No,,Sep-2025,2025,Q3,High
INV0018586,CUST0328,2025-01-01,15,2025-01-16,281601,50688.18,332289.18,Electronics,Online,Paid,0,0,0-30,Closed,32,Rohit,No,,Jan-2025,2025,Q1,High
INV0018587,CUST0035,2025-09-22,45,2025-11-06,240831,43349.58,284180.58,Industrial Goods,Distributor,Paid,0,8,0-30,Reminder Sent,24,Rohit,No,,Sep-2025,2025,Q3,High
INV0018588,CUST0387,2025-07-25,15,2025-08-09,292805,52704.9,345509.9,Office Supplies,Online,Unpaid,345509.9,296,90+,Legal Review,16,Neha,No,2026-06-07,Jul-2025,2025,Q3,High
INV0018589,CUST0612,2026-04-02,60,2026-06-01,208972,37614.96,246586.96,Consumer Goods,Distributor,Paid,0,0,0-30,Closed,96,Sneha,No,,Apr-2026,2026,Q2,High
